Category,Description,LogP,Log(q-value),#GeneInGOAndHitList,#GeneInHitList,Hits,CategoryID,GO,Enrichment,FDR,Significant_FDR_0_05,GeneID,LogQ,Count,HitListN,GeneRatio,MinusLog10FDR
GO Biological Processes,regulation of nervous system development,-6,-4.5,10,116,CTNNB1|DRD3|IDH2|IL6|LIMK1|MAPT|NOTCH1|VEGFA|EIF2AK3|ADNP,19,GO:0051960,7.5,3.1622776601683795e-5,TRUE,1499|1814|3418|3569|3984|4137|4851|7422|9451|23394,-4.5,10,116,0.08620689655172414,4.5
GO Biological Processes,regulation of muscle cell apoptotic process,-6,-4.5,6,116,EDN1|ESR1|SMAD4|NOTCH1|PPARG|MFN2,19,GO:0010660,18,3.1622776601683795e-5,TRUE,1906|2099|4089|4851|5468|9927,-4.5,6,116,0.05172413793103448,4.5
GO Biological Processes,regulation of vesicle-mediated transport,-6,-4.5,12,116,ACTB|APOA1|APOA2|APOE|APP|CAV1|SERPINE1|MAPK1|MAP2K1|MAP2K2|TSC2|VEGFA,19,GO:0060627,5.9,3.1622776601683795e-5,TRUE,60|335|336|348|351|857|5054|5594|5604|5605|7249|7422,-4.5,12,116,0.10344827586206896,4.5
GO Biological Processes,coronary artery morphogenesis,-6,-4.4,3,116,NOTCH1|TGFBR1|VEGFA,19,GO:0060982,130,3.9810717055349695e-5,TRUE,4851|7046|7422,-4.4,3,116,0.02586206896551724,4.4
GO Biological Processes,positive regulation of macrophage proliferation,-6,-4.4,3,116,CSF1R|MAPK1|PTK2,19,GO:0120041,130,3.9810717055349695e-5,TRUE,1436|5594|5747,-4.4,3,116,0.02586206896551724,4.4
GO Biological Processes,cardiac muscle tissue morphogenesis,-6,-4.4,5,116,ACTC1|ENG|SMAD4|NOTCH1|TGFBR1,19,GO:0055008,28,3.9810717055349695e-5,TRUE,70|2022|4089|4851|7046,-4.4,5,116,0.04310344827586207,4.4
GO Biological Processes,plasma lipoprotein particle organization,-6,-4.4,5,116,APOA1|APOA2|APOB|APOE|MTTP,19,GO:0071827,28,3.9810717055349695e-5,TRUE,335|336|338|348|4547,-4.4,5,116,0.04310344827586207,4.4
GO Biological Processes,phosphatidylinositol 3-kinase/protein kinase B signal transduction,-6,-4.4,5,116,EDN1|MTOR|IRS1|PIK3CA|PIK3R2,19,GO:0043491,28,3.9810717055349695e-5,TRUE,1906|2475|3667|5290|5296,-4.4,5,116,0.04310344827586207,4.4
GO Biological Processes,cardiac epithelial to mesenchymal transition,-6,-4.4,4,116,ENG|SMAD4|NOTCH1|TGFBR1,19,GO:0060317,50,3.9810717055349695e-5,TRUE,2022|4089|4851|7046,-4.4,4,116,0.034482758620689655,4.4
GO Biological Processes,response to corticosteroid,-5.9,-4.4,7,116,CPS1|EDN1|NR3C1|IL6|IL10|PIK3CA|MAP2K1,19,GO:0031960,13,3.9810717055349695e-5,TRUE,1373|1906|2908|3569|3586|5290|5604,-4.4,7,116,0.0603448275862069,4.4
GO Biological Processes,mesenchymal cell differentiation,-5.9,-4.4,7,116,CTNNB1|EDN1|ENG|FGFR1|SMAD4|NOTCH1|TGFBR1,19,GO:0048762,13,3.9810717055349695e-5,TRUE,1499|1906|2022|2260|4089|4851|7046,-4.4,7,116,0.0603448275862069,4.4
GO Biological Processes,regulation of Ras protein signal transduction,-5.9,-4.4,5,116,HRAS|NOTCH1|SQSTM1|MFN2|STAMBP,19,GO:0046578,27,3.9810717055349695e-5,TRUE,3265|4851|8878|9927|10617,-4.4,5,116,0.04310344827586207,4.4
GO Biological Processes,liver development,-5.9,-4.4,6,116,CPS1|IL6|IL10|MET|PKD2|NPHP3,19,GO:0001889,18,3.9810717055349695e-5,TRUE,1373|3569|3586|4233|5311|27031,-4.4,6,116,0.05172413793103448,4.4
GO Biological Processes,peptidyl-tyrosine phosphorylation,-5.9,-4.4,5,116,CSF1R|DYRK1A|EFEMP1|FGFR1|KDR,19,GO:0018108,26,3.9810717055349695e-5,TRUE,1436|1859|2202|2260|3791,-4.4,5,116,0.04310344827586207,4.4
GO Biological Processes,detection of mechanical stimulus,-5.9,-4.4,5,116,CTNNB1|KCNQ1|PKD2|PTK2|PIEZO1,19,GO:0050982,26,3.9810717055349695e-5,TRUE,1499|3784|5311|5747|9780,-4.4,5,116,0.04310344827586207,4.4
GO Biological Processes,protein-lipid complex organization,-5.9,-4.4,5,116,APOA1|APOA2|APOB|APOE|MTTP,19,GO:0071825,26,3.9810717055349695e-5,TRUE,335|336|338|348|4547,-4.4,5,116,0.04310344827586207,4.4
GO Biological Processes,positive regulation of smooth muscle cell proliferation,-5.9,-4.4,6,116,EDN1|GJA1|IL6|IL10|PIK3CA|MFN2,19,GO:0048661,17,3.9810717055349695e-5,TRUE,1906|2697|3569|3586|5290|9927,-4.4,6,116,0.05172413793103448,4.4
GO Biological Processes,hepaticobiliary system development,-5.9,-4.4,6,116,CPS1|IL6|IL10|MET|PKD2|NPHP3,19,GO:0061008,17,3.9810717055349695e-5,TRUE,1373|3569|3586|4233|5311|27031,-4.4,6,116,0.05172413793103448,4.4
GO Biological Processes,negative regulation of autophagy,-5.9,-4.4,6,116,MTOR|IL10|MET|PIK3CA|TSC1|TSC2,19,GO:0010507,17,3.9810717055349695e-5,TRUE,2475|3586|4233|5290|7248|7249,-4.4,6,116,0.05172413793103448,4.4
GO Biological Processes,neuron projection development,-5.9,-4.4,12,116,ACTB|APOE|APP|CSF1R|CTNNB1|EDN1|IL6|MAPT|NOTCH1|MAP2K1|PTK2|VEGFA,19,GO:0031175,5.7,3.9810717055349695e-5,TRUE,60|348|351|1436|1499|1906|3569|4137|4851|5604|5747|7422,-4.4,12,116,0.10344827586206896,4.4
GO Biological Processes,positive regulation of molecular function,-5.9,-4.4,10,116,CSF1R|EDN1|ESR1|FGFR1|MTOR|GRN|PIK3CA|MAP2K1|MAP2K2|TSC1,19,GO:0044093,7.2,3.9810717055349695e-5,TRUE,1436|1906|2099|2260|2475|2896|5290|5604|5605|7248,-4.4,10,116,0.08620689655172414,4.4
GO Biological Processes,regulation of proteolysis,-5.9,-4.3,7,116,APOE|APP|CASP8|F12|GRN|IL10|SERPINE1,19,GO:0030162,13,5.011872336272725e-5,TRUE,348|351|841|2161|2896|3586|5054,-4.3,7,116,0.0603448275862069,4.3
GO Biological Processes,regulation of neurogenesis,-5.8,-4.3,9,116,CTNNB1|DRD3|IDH2|IL6|LIMK1|MAPT|NOTCH1|VEGFA|ADNP,19,GO:0050767,8.4,5.011872336272725e-5,TRUE,1499|1814|3418|3569|3984|4137|4851|7422|23394,-4.3,9,116,0.07758620689655173,4.3
GO Biological Processes,positive regulation of catalytic activity,-5.8,-4.3,9,116,CSF1R|ESR1|FGFR1|MTOR|GRN|PIK3CA|MAP2K1|MAP2K2|TSC1,19,GO:0043085,8.4,5.011872336272725e-5,TRUE,1436|2099|2260|2475|2896|5290|5604|5605|7248,-4.3,9,116,0.07758620689655173,4.3
GO Biological Processes,positive regulation of defense response,-5.8,-4.3,11,116,APP|GRN|IL6|NONO|SERPINE1|MAPK1|PTGS2|TNFAIP3|MATR3|EMILIN1|TBK1,19,GO:0031349,6.3,5.011872336272725e-5,TRUE,351|2896|3569|4841|5054|5594|5743|7128|9782|11117|29110,-4.3,11,116,0.09482758620689655,4.3
GO Biological Processes,positive regulation of ossification,-5.8,-4.3,5,116,ACVR2B|ALOX5|FBN2|PTPN11|SLC8A1,19,GO:0045778,26,5.011872336272725e-5,TRUE,93|240|2201|5781|6546,-4.3,5,116,0.04310344827586207,4.3
GO Biological Processes,response to starvation,-5.8,-4.3,8,116,CAV1|CPS1|MTOR|HNRNPA1|MAPK1|TSC1|TSC2|EIF2AK3,19,GO:0042594,9.9,5.011872336272725e-5,TRUE,857|1373|2475|3178|5594|7248|7249|9451,-4.3,8,116,0.06896551724137931,4.3
GO Biological Processes,positive regulation of cell junction assembly,-5.8,-4.3,6,116,CAV1|KDR|PTK2|TSC1|VEGFA|ADNP,19,GO:1901890,17,5.011872336272725e-5,TRUE,857|3791|5747|7248|7422|23394,-4.3,6,116,0.05172413793103448,4.3
GO Biological Processes,peptidyl-tyrosine modification,-5.8,-4.3,5,116,CSF1R|DYRK1A|EFEMP1|FGFR1|KDR,19,GO:0018212,25,5.011872336272725e-5,TRUE,1436|1859|2202|2260|3791,-4.3,5,116,0.04310344827586207,4.3
GO Biological Processes,neuron development,-5.8,-4.3,13,116,ACTB|APOE|APP|CSF1R|CTNNB1|EDN1|IL6|KCNQ1|MAPT|NOTCH1|MAP2K1|PTK2|VEGFA,19,GO:0048666,5.1,5.011872336272725e-5,TRUE,60|348|351|1436|1499|1906|3569|3784|4137|4851|5604|5747|7422,-4.3,13,116,0.11206896551724138,4.3
GO Biological Processes,regulation of macrophage proliferation,-5.7,-4.2,3,116,CSF1R|MAPK1|PTK2,19,GO:0120040,110,6.309573444801929e-5,TRUE,1436|5594|5747,-4.2,3,116,0.02586206896551724,4.2
GO Biological Processes,high-density lipoprotein particle clearance,-5.7,-4.2,3,116,APOA1|APOA2|APOE,19,GO:0034384,110,6.309573444801929e-5,TRUE,335|336|348,-4.2,3,116,0.02586206896551724,4.2
GO Biological Processes,venous blood vessel morphogenesis,-5.7,-4.2,3,116,ENG|NOTCH1|VEGFA,19,GO:0048845,110,6.309573444801929e-5,TRUE,2022|4851|7422,-4.2,3,116,0.02586206896551724,4.2
GO Biological Processes,regulation of blood vessel branching,-5.7,-4.2,3,116,CTNNB1|CTNND1|VEGFA,19,GO:1905553,110,6.309573444801929e-5,TRUE,1499|1500|7422,-4.2,3,116,0.02586206896551724,4.2
GO Biological Processes,regulation of anoikis,-5.7,-4.2,4,116,CAV1|NOTCH1|PIK3CA|PTK2,19,GO:2000209,44,6.309573444801929e-5,TRUE,857|4851|5290|5747,-4.2,4,116,0.034482758620689655,4.2
GO Biological Processes,regulation of actomyosin structure organization,-5.7,-4.2,6,116,APOA1|EDN1|LIMK1|SMAD4|TGFBR1|TSC1,19,GO:0110020,16,6.309573444801929e-5,TRUE,335|1906|3984|4089|7046|7248,-4.2,6,116,0.05172413793103448,4.2
GO Biological Processes,import into nucleus,-5.7,-4.2,6,116,ADAR|HNRNPA1|NOTCH1|TSC2|SQSTM1|IPO8,19,GO:0051170,16,6.309573444801929e-5,TRUE,103|3178|4851|7249|8878|10526,-4.2,6,116,0.05172413793103448,4.2
GO Biological Processes,myeloid cell differentiation,-5.7,-4.2,8,116,APP|CASP8|CSF1R|NR3C1|KCNQ1|PPARG|VEGFA|KAT6A,19,GO:0030099,9.6,6.309573444801929e-5,TRUE,351|841|1436|2908|3784|5468|7422|7994,-4.2,8,116,0.06896551724137931,4.2
GO Biological Processes,cognition,-5.7,-4.2,8,116,APOE|APP|DRD3|MAPT|MAPK1|SIGMAR1|ADNP|CHD7,19,GO:0050890,9.5,6.309573444801929e-5,TRUE,348|351|1814|4137|5594|10280|23394|55636,-4.2,8,116,0.06896551724137931,4.2
GO Biological Processes,positive regulation of cell growth,-5.7,-4.2,7,116,EDN1|MTOR|LIMK1|MAPT|TGFBR1|VEGFA|ADNP,19,GO:0030307,12,6.309573444801929e-5,TRUE,1906|2475|3984|4137|7046|7422|23394,-4.2,7,116,0.0603448275862069,4.2
GO Biological Processes,regulation of endocytosis,-5.7,-4.2,9,116,ACTB|APOA1|APOA2|APOE|APP|CAV1|SERPINE1|TSC2|VEGFA,19,GO:0030100,8,6.309573444801929e-5,TRUE,60|335|336|348|351|857|5054|7249|7422,-4.2,9,116,0.07758620689655173,4.2
GO Biological Processes,reproductive structure development,-5.6,-4.2,7,116,ACE|GJA1|SMAD4|NOTCH1|PTPN11|VEGFA|CHD7,19,GO:0048608,12,6.309573444801929e-5,TRUE,1636|2697|4089|4851|5781|7422|55636,-4.2,7,116,0.0603448275862069,4.2
GO Biological Processes,negative regulation of secretion,-5.6,-4.2,7,116,APOE|DRD3|EDN1|GJA1|IDH2|IRS1|NOTCH1,19,GO:0051048,12,6.309573444801929e-5,TRUE,348|1814|1906|2697|3418|3667|4851,-4.2,7,116,0.0603448275862069,4.2
GO Biological Processes,regulation of DNA metabolic process,-5.6,-4.2,11,116,ACTB|CTNNB1|DYRK1A|HNRNPA1|HNRNPA2B1|IL6|IL10|LMNA|MAPK1|SMARCA4|VEGFA,19,GO:0051052,6,6.309573444801929e-5,TRUE,60|1499|1859|3178|3181|3569|3586|4000|5594|6597|7422,-4.2,11,116,0.09482758620689655,4.2
GO Biological Processes,positive regulation of lipid localization,-5.6,-4.2,6,116,APOA1|APOB|APOE|CAV1|EDN1|PPARG,19,GO:1905954,16,6.309573444801929e-5,TRUE,335|338|348|857|1906|5468,-4.2,6,116,0.05172413793103448,4.2
GO Biological Processes,positive regulation of focal adhesion assembly,-5.6,-4.1,4,116,KDR|PTK2|TSC1|VEGFA,19,GO:0051894,42,7.943282347242822e-5,TRUE,3791|5747|7248|7422,-4.1,4,116,0.034482758620689655,4.1
GO Biological Processes,embryonic heart tube development,-5.6,-4.1,5,116,EDN1|ENG|NOTCH1|PKD2|NPHP3,19,GO:0035050,24,7.943282347242822e-5,TRUE,1906|2022|4851|5311|27031,-4.1,5,116,0.04310344827586207,4.1
GO Biological Processes,regulation of blood vessel endothelial cell migration,-5.6,-4.1,7,116,APOE|FGFR1|KDR|NOTCH1|PPARG|PTGS2|VEGFA,19,GO:0043535,12,7.943282347242822e-5,TRUE,348|2260|3791|4851|5468|5743|7422,-4.1,7,116,0.0603448275862069,4.1
GO Biological Processes,reproductive system development,-5.6,-4.1,7,116,ACE|GJA1|SMAD4|NOTCH1|PTPN11|VEGFA|CHD7,19,GO:0061458,12,7.943282347242822e-5,TRUE,1636|2697|4089|4851|5781|7422|55636,-4.1,7,116,0.0603448275862069,4.1
GO Biological Processes,sex differentiation,-5.6,-4.1,7,116,ACE|GJA1|SMAD4|NOTCH1|PTPN11|VEGFA|CHD7,19,GO:0007548,12,7.943282347242822e-5,TRUE,1636|2697|4089|4851|5781|7422|55636,-4.1,7,116,0.0603448275862069,4.1
GO Biological Processes,regulation of synapse organization,-5.6,-4.1,9,116,APOE|APP|CHD4|CTNNB1|DCTN1|IL10|VCP|SIGMAR1|ADNP,19,GO:0050807,7.8,7.943282347242822e-5,TRUE,348|351|1108|1499|1639|3586|7415|10280|23394,-4.1,9,116,0.07758620689655173,4.1
GO Biological Processes,muscle tissue morphogenesis,-5.6,-4.1,5,116,ACTC1|ENG|SMAD4|NOTCH1|TGFBR1,19,GO:0060415,23,7.943282347242822e-5,TRUE,70|2022|4089|4851|7046,-4.1,5,116,0.04310344827586207,4.1
GO Biological Processes,muscle organ morphogenesis,-5.6,-4.1,5,116,ACTC1|ENG|SMAD4|NOTCH1|TGFBR1,19,GO:0048644,23,7.943282347242822e-5,TRUE,70|2022|4089|4851|7046,-4.1,5,116,0.04310344827586207,4.1
GO Biological Processes,regulation of ossification,-5.6,-4.1,6,116,ACVR2B|ALOX5|FBN2|NOTCH1|PTPN11|SLC8A1,19,GO:0030278,16,7.943282347242822e-5,TRUE,93|240|2201|4851|5781|6546,-4.1,6,116,0.05172413793103448,4.1
GO Biological Processes,cytokine-mediated signaling pathway,-5.6,-4.1,10,116,CSF1R|IL6|IL10|IRS1|SMAD4|NOTCH1|MAPK1|PTPN11|RAF1|TBK1,19,GO:0019221,6.7,7.943282347242822e-5,TRUE,1436|3569|3586|3667|4089|4851|5594|5781|5894|29110,-4.1,10,116,0.08620689655172414,4.1
GO Biological Processes,plasma lipoprotein particle clearance,-5.6,-4.1,4,116,APOA1|APOA2|APOB|APOE,19,GO:0034381,41,7.943282347242822e-5,TRUE,335|336|338|348,-4.1,4,116,0.034482758620689655,4.1
GO Biological Processes,regulation of small GTPase mediated signal transduction,-5.6,-4.1,9,116,APOA1|APOE|HRAS|NOTCH1|RAF1|TSC2|SQSTM1|MFN2|STAMBP,19,GO:0051056,7.7,7.943282347242822e-5,TRUE,335|348|3265|4851|5894|7249|8878|9927|10617,-4.1,9,116,0.07758620689655173,4.1
GO Biological Processes,response to metal ion,-5.6,-4.1,9,116,APP|CASP8|CAV1|CPS1|EDN1|MAPT|MTTP|PKD2|EIF2AK3,19,GO:0010038,7.7,7.943282347242822e-5,TRUE,351|841|857|1373|1906|4137|4547|5311|9451,-4.1,9,116,0.07758620689655173,4.1
GO Biological Processes,branching morphogenesis of an epithelial tube,-5.6,-4.1,5,116,ENG|KDR|MET|PKD2|VEGFA,19,GO:0048754,23,7.943282347242822e-5,TRUE,2022|3791|4233|5311|7422,-4.1,5,116,0.04310344827586207,4.1
GO Biological Processes,cardiac cell development,-5.6,-4.1,5,116,ACTC1|MTOR|NOTCH1|SLC8A1|VEGFA,19,GO:0055006,23,7.943282347242822e-5,TRUE,70|2475|4851|6546|7422,-4.1,5,116,0.04310344827586207,4.1
GO Biological Processes,skeletal system development,-5.5,-4.1,9,116,CTNNB1|FBN1|FBN2|FGFR1|GJA1|TGFBR1|EIF2AK3|ANKRD11|CHD7,19,GO:0001501,7.7,7.943282347242822e-5,TRUE,1499|2200|2201|2260|2697|7046|9451|29123|55636,-4.1,9,116,0.07758620689655173,4.1
GO Biological Processes,regulation of BMP signaling pathway,-5.5,-4.1,6,116,CAV1|ENG|FBN1|KDR|NOTCH1|PPARG,19,GO:0030510,15,7.943282347242822e-5,TRUE,857|2022|2200|3791|4851|5468,-4.1,6,116,0.05172413793103448,4.1
GO Biological Processes,positive regulation of cold-induced thermogenesis,-5.5,-4.1,6,116,CAV1|GJA1|SMARCA4|VEGFA|MFN2|EHMT1,19,GO:0120162,15,7.943282347242822e-5,TRUE,857|2697|6597|7422|9927|79813,-4.1,6,116,0.05172413793103448,4.1
GO Biological Processes,regulation of synapse structure or activity,-5.5,-4.1,9,116,APOE|APP|CHD4|CTNNB1|DCTN1|IL10|VCP|SIGMAR1|ADNP,19,GO:0050803,7.7,7.943282347242822e-5,TRUE,348|351|1108|1499|1639|3586|7415|10280|23394,-4.1,9,116,0.07758620689655173,4.1
GO Biological Processes,ERBB2-ERBB3 signaling pathway,-5.5,-4.1,3,116,MAPK1|MAP2K1|RAF1,19,GO:0038133,99,7.943282347242822e-5,TRUE,5594|5604|5894,-4.1,3,116,0.02586206896551724,4.1
GO Biological Processes,ERBB3 signaling pathway,-5.5,-4.1,3,116,MAPK1|MAP2K1|RAF1,19,GO:0038129,99,7.943282347242822e-5,TRUE,5594|5604|5894,-4.1,3,116,0.02586206896551724,4.1
GO Biological Processes,positive regulation of extracellular matrix assembly,-5.5,-4.1,3,116,SMAD4|TGFBR1|EMILIN1,19,GO:1901203,99,7.943282347242822e-5,TRUE,4089|7046|11117,-4.1,3,116,0.02586206896551724,4.1
GO Biological Processes,trabecula morphogenesis,-5.5,-4,4,116,ENG|FBN2|NOTCH1|TGFBR1,19,GO:0061383,39,1e-4,TRUE,2022|2201|4851|7046,-4,4,116,0.034482758620689655,4
GO Biological Processes,Schwann cell development,-5.5,-4,4,116,HRAS|MAPK1|MAP2K1|RAF1,19,GO:0014044,39,1e-4,TRUE,3265|5594|5604|5894,-4,4,116,0.034482758620689655,4
GO Biological Processes,negative regulation of miRNA transcription,-5.5,-4,4,116,APP|ESR1|PPARG|VEGFA,19,GO:1902894,39,1e-4,TRUE,351|2099|5468|7422,-4,4,116,0.034482758620689655,4
GO Biological Processes,positive regulation of cholesterol efflux,-5.5,-4,4,116,APOA1|APOE|CAV1|PPARG,19,GO:0010875,39,1e-4,TRUE,335|348|857|5468,-4,4,116,0.034482758620689655,4
GO Biological Processes,regulation of protein catabolic process,-5.5,-4,10,116,APOE|APP|CAV1|MTOR|GPX1|IL10|SMAD4|PTK2|TNFAIP3|VCP,19,GO:0042176,6.6,1e-4,TRUE,348|351|857|2475|2876|3586|4089|5747|7128|7415,-4,10,116,0.08620689655172414,4
GO Biological Processes,morphogenesis of a branching epithelium,-5.5,-4,5,116,ENG|KDR|MET|PKD2|VEGFA,19,GO:0061138,22,1e-4,TRUE,2022|3791|4233|5311|7422,-4,5,116,0.04310344827586207,4
GO Biological Processes,positive regulation of cytokine production,-5.5,-4,11,116,APOA2|APP|CASP8|CSF1R|IL6|IL10|SERPINE1|PTGS2|PTPN11|EIF2AK3|TBK1,19,GO:0001819,5.8,1e-4,TRUE,336|351|841|1436|3569|3586|5054|5743|5781|9451|29110,-4,11,116,0.09482758620689655,4
GO Biological Processes,regulation of catalytic activity,-5.4,-4,11,116,ADAR|CSF1R|ESR1|FGFR1|MTOR|GRN|NOTCH1|PIK3CA|MAP2K1|MAP2K2|TSC1,19,GO:0050790,5.7,1e-4,TRUE,103|1436|2099|2260|2475|2896|4851|5290|5604|5605|7248,-4,11,116,0.09482758620689655,4
GO Biological Processes,triglyceride metabolic process,-5.4,-3.9,5,116,APOA2|APOB|APOE|CAV1|CPS1,19,GO:0006641,21,1.2589254117941674e-4,TRUE,336|338|348|857|1373,-3.9,5,116,0.04310344827586207,3.9
GO Biological Processes,placenta development,-5.4,-3.9,5,116,CASP8|FBN2|PKD2|PPARG|PTK2,19,GO:0001890,21,1.2589254117941674e-4,TRUE,841|2201|5311|5468|5747,-3.9,5,116,0.04310344827586207,3.9
GO Biological Processes,cardiac chamber development,-5.4,-3.9,6,116,ENG|SMAD4|NOTCH1|TGFBR1|MATR3|NPHP3,19,GO:0003205,14,1.2589254117941674e-4,TRUE,2022|4089|4851|7046|9782|27031,-3.9,6,116,0.05172413793103448,3.9
GO Biological Processes,negative regulation of miRNA metabolic process,-5.4,-3.9,4,116,APP|ESR1|PPARG|VEGFA,19,GO:2000629,36,1.2589254117941674e-4,TRUE,351|2099|5468|7422,-3.9,4,116,0.034482758620689655,3.9
GO Biological Processes,negative regulation of protein metabolic process,-5.4,-3.9,12,116,ADAR|APOE|APP|CAV1|CTNNB1|EDN1|IL10|SMAD4|SERPINE1|TNFAIP3|SQSTM1|EIF2AK3,19,GO:0051248,5.1,1.2589254117941674e-4,TRUE,103|348|351|857|1499|1906|3586|4089|5054|7128|8878|9451,-3.9,12,116,0.10344827586206896,3.9
GO Biological Processes,positive regulation of cardiac epithelial to mesenchymal transition,-5.4,-3.9,3,116,ENG|NOTCH1|TGFBR1,19,GO:0062043,88,1.2589254117941674e-4,TRUE,2022|4851|7046,-3.9,3,116,0.02586206896551724,3.9
GO Biological Processes,epithelial to mesenchymal transition involved in endocardial cushion formation,-5.4,-3.9,3,116,ENG|SMAD4|NOTCH1,19,GO:0003198,88,1.2589254117941674e-4,TRUE,2022|4089|4851,-3.9,3,116,0.02586206896551724,3.9
GO Biological Processes,endocardium development,-5.4,-3.9,3,116,KDR|SMAD4|NOTCH1,19,GO:0003157,88,1.2589254117941674e-4,TRUE,3791|4089|4851,-3.9,3,116,0.02586206896551724,3.9
GO Biological Processes,vascular associated smooth muscle cell development,-5.4,-3.9,3,116,ENG|NOTCH1|VEGFA,19,GO:0097084,88,1.2589254117941674e-4,TRUE,2022|4851|7422,-3.9,3,116,0.02586206896551724,3.9
GO Biological Processes,lipoprotein metabolic process,-5.3,-3.9,5,116,APOA1|APOA2|APOE|APP|MTTP,19,GO:0042157,21,1.2589254117941674e-4,TRUE,335|336|348|351|4547,-3.9,5,116,0.04310344827586207,3.9
GO Biological Processes,myeloid leukocyte differentiation,-5.3,-3.9,6,116,APP|CASP8|CSF1R|NR3C1|PPARG|VEGFA,19,GO:0002573,14,1.2589254117941674e-4,TRUE,351|841|1436|2908|5468|7422,-3.9,6,116,0.05172413793103448,3.9
GO Biological Processes,rhythmic process,-5.3,-3.9,7,116,DRD3|DYRK1A|MTTP|NONO|NOTCH1|NR0B2|ADNP,19,GO:0048511,11,1.2589254117941674e-4,TRUE,1814|1859|4547|4841|4851|8431|23394,-3.9,7,116,0.0603448275862069,3.9
GO Biological Processes,cardiac conduction,-5.3,-3.9,5,116,CAV1|ACE|GJA1|KCNQ1|SLC8A1,19,GO:0061337,20,1.2589254117941674e-4,TRUE,857|1636|2697|3784|6546,-3.9,5,116,0.04310344827586207,3.9
GO Biological Processes,negative regulation of wound healing,-5.3,-3.9,5,116,ALOX5|APOE|EDN1|F12|SERPINE1,19,GO:0061045,20,1.2589254117941674e-4,TRUE,240|348|1906|2161|5054,-3.9,5,116,0.04310344827586207,3.9
GO Biological Processes,regulation of chromosome organization,-5.3,-3.9,8,116,ACTB|CTNNB1|HNRNPA1|HNRNPA2B1|LMNA|MAPT|MAPK1|SMARCA4,19,GO:0033044,8.5,1.2589254117941674e-4,TRUE,60|1499|3178|3181|4000|4137|5594|6597,-3.9,8,116,0.06896551724137931,3.9
GO Biological Processes,Schwann cell differentiation,-5.3,-3.9,4,116,HRAS|MAPK1|MAP2K1|RAF1,19,GO:0014037,35,1.2589254117941674e-4,TRUE,3265|5594|5604|5894,-3.9,4,116,0.034482758620689655,3.9
GO Biological Processes,positive regulation of neurogenesis,-5.3,-3.9,7,116,CTNNB1|IL6|LIMK1|MAPT|NOTCH1|VEGFA|ADNP,19,GO:0050769,11,1.2589254117941674e-4,TRUE,1499|3569|3984|4137|4851|7422|23394,-3.9,7,116,0.0603448275862069,3.9
GO Biological Processes,cellular response to starvation,-5.3,-3.9,7,116,CAV1|MTOR|HNRNPA1|MAPK1|TSC1|TSC2|EIF2AK3,19,GO:0009267,11,1.2589254117941674e-4,TRUE,857|2475|3178|5594|7248|7249|9451,-3.9,7,116,0.0603448275862069,3.9
GO Biological Processes,positive regulation of cell projection organization,-5.3,-3.8,9,116,APOE|GRN|HRAS|LIMK1|MAPT|PIK3CA|VEGFA|ADNP|KIDINS220,19,GO:0031346,7.1,1.5848931924611142e-4,TRUE,348|2896|3265|3984|4137|5290|7422|23394|57498,-3.8,9,116,0.07758620689655173,3.8
GO Biological Processes,learning or memory,-5.3,-3.8,7,116,APOE|APP|DRD3|MAPT|MAPK1|SIGMAR1|ADNP,19,GO:0007611,10,1.5848931924611142e-4,TRUE,348|351|1814|4137|5594|10280|23394,-3.8,7,116,0.0603448275862069,3.8
GO Biological Processes,muscle organ development,-5.3,-3.8,7,116,ACTC1|CAV1|ENG|LMNA|SMAD4|NOTCH1|TGFBR1,19,GO:0007517,10,1.5848931924611142e-4,TRUE,70|857|2022|4000|4089|4851|7046,-3.8,7,116,0.0603448275862069,3.8
GO Biological Processes,cellular response to reactive oxygen species,-5.3,-3.8,6,116,EDN1|IL6|MAPT|PKD2|SLC8A1|TNFAIP3,19,GO:0034614,14,1.5848931924611142e-4,TRUE,1906|3569|4137|5311|6546|7128,-3.8,6,116,0.05172413793103448,3.8
GO Biological Processes,response to alcohol,-5.3,-3.8,8,116,APP|CASP8|CPS1|CTNNB1|GNAQ|TGFBR1|NR0B2|SIGMAR1,19,GO:0097305,8.4,1.5848931924611142e-4,TRUE,351|841|1373|1499|2776|7046|8431|10280,-3.8,8,116,0.06896551724137931,3.8
GO Biological Processes,muscle structure development,-5.3,-3.8,9,116,ACTC1|CAV1|ENG|LMNA|SMAD4|NOTCH1|SLC8A1|TGFBR1|VEGFA,19,GO:0061061,7.1,1.5848931924611142e-4,TRUE,70|857|2022|4000|4089|4851|6546|7046|7422,-3.8,9,116,0.07758620689655173,3.8
GO Biological Processes,positive regulation of extracellular matrix organization,-5.2,-3.8,4,116,IL6|SMAD4|TGFBR1|EMILIN1,19,GO:1903055,34,1.5848931924611142e-4,TRUE,3569|4089|7046|11117,-3.8,4,116,0.034482758620689655,3.8
GO Biological Processes,response to dexamethasone,-5.2,-3.8,4,116,CPS1|EDN1|NR3C1|PIK3CA,19,GO:0071548,34,1.5848931924611142e-4,TRUE,1373|1906|2908|5290,-3.8,4,116,0.034482758620689655,3.8
